,sr_number,sr_type,sr_short_code,owner_department,status,origin,created_date,last_modified_date,closed_date,street_address,city,state,zip_code,street_number,street_direction,street_name,street_type,duplicate,legacy_record,community_area,ward,police_sector,police_district,police_beat,precinct,created_hour,created_day_of_week,created_month,x_coordinate,y_coordinate,latitude,longitude,location,created_department,electricity_grid,parent_sr_number,TIME_TO_CLOSE
30672,SR23-01725790,Street Cleaning Request,SDP,Streets and Sanitation,Canceled,Internet,2023-10-06 13:23:27,2023-10-10T13:03:44.000,2023-10-10 13:03:44,1210 N KEDZIE AVE,Chicago,Illinois,60651,1210,N,KEDZIE,AVE,False,False,23,26,2,14,1422,41,13,6,10,1154737.080080786,1907964.586346837,41.903280001,-87.7070655,"{'latitude': '41.90328000094051', 'longitude': '-87.7070655000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,H019,,95.67138888888888
105688,SR23-01827183,Dead Bird,SGV,Streets and Sanitation,Completed,Mobile Device,2023-10-21 12:39:41,2023-10-23T12:29:01.000,2023-10-23 12:29:01,3851 S STATE ST,,,,3851,S,STATE,ST,False,False,35,3,1,02,0213,23,12,7,10,1176944.386101758,1879251.378088656,41.824015248,-87.626362508,"{'latitude': '41.82401524846715', 'longitude': '-87.62636250846774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Q030,,47.82222222222222
24462,SR23-01717830,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-05 12:54:16,2023-10-05T13:30:52.000,2023-10-05 12:54:16,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,60,11,1,09,0913,5,12,5,10,1171384.182991988,1884005.23177258,41.837184001,-87.6466215,"{'latitude': '41.83718400094033', 'longitude': '-87.6466215000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,N029,,0.0
64673,SR23-01769498,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-10-13 13:40:13,2023-10-13T14:31:30.000,2023-10-13 13:40:13,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,13,6,10,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
169184,SR23-01905911,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-11-02 15:21:29,2023-11-02T15:32:09.000,2023-11-02 15:21:29,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,15,5,11,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
4832,SR23-01691814,Graffiti Removal Request,GRAF,Streets and Sanitation,Completed,Mobile Device,2023-10-02 08:42:35,2023-10-04T12:11:43.000,2023-10-04 12:11:43,2 N ELIZABETH ST,,,,2,N,ELIZABETH,ST,False,False,28,27,2,12,1224,2,8,2,10,1167932.574762664,1900183.81381226,41.881654443,-87.658820466,"{'latitude': '41.88165444278436', 'longitude': '-87.65882046594321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,M022,,51.48555555555556
85929,SR23-01797090,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-10-17 18:32:09,2023-10-17T19:30:57.000,2023-10-17 18:32:09,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,18,3,10,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
149834,SR23-01880425,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-30 06:49:32,2023-10-30T07:30:44.000,2023-10-30 06:49:32,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,6,2,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
173168,SR23-01910783,Pothole in Street Complaint,PHF,CDOT - Department of Transportation,Completed,Phone Call,2023-11-03 11:17:40,2023-11-20T13:51:33.000,2023-11-20 13:51:33,4700 S WALLACE ST,Chicago,Illinois,60609,4700,S,WALLACE,ST,True,False,61,15,3,09,0935,28,11,6,11,1173069.106733972,1873712.516496928,41.808902705,-87.640743296,"{'latitude': '41.808902705241636', 'longitude': '-87.64074329570047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,O033,SR23-01523612,410.5647222222222
185741,SR23-01925712,Dead Animal Pick-Up Request,SGQ,Streets and Sanitation,Completed,Alderman's Office,2023-11-06 10:21:35,2023-11-07T13:35:02.000,2023-11-07 13:35:02,5255 W BELLE PLAINE AVE,Chicago,Illinois,60641,5255,W,BELLE PLAINE,AVE,False,False,15,38,2,16,1624,41,10,2,11,1140355.688309406,1926673.435883719,41.954895001,-87.759432,"{'latitude': '41.9548950009407', 'longitude': '-87.75943200000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Alderman,C012,,27.224166666666665
71856,SR23-01778050,Aircraft Noise Complaint,AVN,Aviation,Completed,Phone Call,2023-10-15 10:30:06,2023-10-15T11:31:04.000,2023-10-15 10:30:06,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,10,1,10,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,,,0.0
151375,SR23-01882483,Water Lead Test Visit Request,WCA3,DWM - Department of Water Management,Canceled,Phone Call,2023-10-30 11:00:39,2023-11-15T15:00:44.000,2023-11-15 15:00:44,5230 N ROCKWELL ST,Chicago,Illinois,60625,5230,N,ROCKWELL,ST,False,False,4,40,1,20,2011,14,11,2,10,1157997.657224516,1934833.810445196,41.976945001,-87.694353,"{'latitude': '41.97694500094074', 'longitude': '-87.6943530000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DWM - Department of Water Management,J009,,388.00138888888887
177501,SR23-01916172,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-11-04 09:40:50,2023-11-04T10:31:21.000,2023-11-04 09:40:50,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,9,7,11,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
14691,SR23-01704818,Rodent Baiting/Rat Complaint,SGA,Streets and Sanitation,Completed,Alderman's Office,2023-10-03 16:06:37,2023-10-25T13:05:53.000,2023-10-25 13:05:53,3032 S HALSTED ST,Chicago,Illinois,60608,3032,S,HALSTED,ST,False,False,60,11,1,09,0913,4,16,3,10,1171312.774143168,1884654.056805774,41.838966001,-87.6468645,"{'latitude': '41.83896600094028', 'longitude': '-87.64686450000191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Alderman,N028,,524.9877777777778
31851,SR23-01727318,Garbage Cart Maintenance,SIE,Streets and Sanitation,Completed,Phone Call,2023-10-06 16:00:21,2023-11-02T10:36:54.000,2023-11-02 10:36:54,7506 S MAY ST,Chicago,Illinois,60620,7506,S,MAY,ST,False,False,71,17,1,06,0612,22,16,6,10,1169876.822789246,1854895.290717431,41.757336001,-87.652998,"{'latitude': '41.75733600094001', 'longitude': '-87.65299800000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,N040,,642.6091666666666
160979,SR23-01895262,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-11-01 09:42:25,2023-11-01T10:31:58.000,2023-11-01 09:42:25,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,9,4,11,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
196278,SR23-01939199,Garbage Cart Maintenance,SIE,Streets and Sanitation,Open,Phone Call,2023-11-08 09:07:07,2023-11-08T09:07:09.000,,2225 W 80TH ST,Chicago,Illinois,60620,2225,W,80TH,ST,False,False,70,18,3,08,0835,18,9,4,11,1162771.228971324,1851488.313654504,41.748138001,-87.679134,"{'latitude': '41.74813800093999', 'longitude': '-87.67913400000191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K041,,
82514,SR23-01792399,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-17 10:35:22,2023-10-17T11:31:03.000,2023-10-17 10:35:23,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,10,3,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
57635,SR23-01760161,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-12 10:05:54,2023-10-12T10:32:34.000,2023-10-12 10:05:54,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,10,5,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
163907,SR23-01899170,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-11-01 16:15:21,2023-11-01T16:31:37.000,2023-11-01 16:15:21,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,16,4,11,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
163472,SR23-01898557,Water Lead Test Kit Request,WCA2,DWM - Department of Water Management,Open,Internet,2023-11-01 14:48:53,2023-11-02T15:15:14.000,,413 N CARPENTER ST,Chicago,Illinois,60642,413,N,CARPENTER,ST,False,False,24,27,1,12,1214,16,14,4,11,1169475.863260387,1903055.454416325,41.889501001,-87.65307,"{'latitude': '41.889501000940484', 'longitude': '-87.65307000000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N021,,
84636,SR23-01795399,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-17 14:43:43,2023-10-17T15:32:22.000,2023-10-17 14:43:43,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,14,3,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
63349,SR23-01767677,Graffiti Removal Request,GRAF,Streets and Sanitation,Completed,Phone Call,2023-10-13 10:31:27,2023-10-16T11:04:47.000,2023-10-16 11:04:47,5157 S SAWYER AVE,Chicago,Illinois,60632,5157,S,SAWYER,AVE,False,False,63,14,2,08,0822,6,10,6,10,1155662.969562672,1870014.855788403,41.799123001,-87.704685,"{'latitude': '41.79912300094016', 'longitude': '-87.70468500000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,H034,,72.55555555555556
38406,SR23-01735204,Aircraft Noise Complaint,AVN,Aviation,Completed,Phone Call,2023-10-08 15:22:53,2023-10-08T15:31:32.000,2023-10-08 15:22:54,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,15,1,10,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,,,0.0002777777777777778
80257,SR23-01789345,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-16 21:39:41,2023-10-16T22:30:38.000,2023-10-16 21:39:41,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,21,2,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
146553,SR23-01876787,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-29 06:56:59,2023-10-29T07:30:39.000,2023-10-29 06:56:59,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,6,1,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
90995,SR23-01804769,Rodent Baiting/Rat Complaint,SGA,Streets and Sanitation,Completed,Alderman's Office,2023-10-18 15:35:20,2023-11-08T11:02:24.000,2023-11-08 11:02:24,9 W BRAYTON ST,Chicago,Illinois,60628,9,W,BRAYTON,ST,False,False,53,9,2,05,0523,44,15,4,10,1178430.560777369,1821386.705243833,41.665194001,-87.6226635,"{'latitude': '41.6651940009397', 'longitude': '-87.6226635000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Alderman,P053,,499.4511111111111
83120,SR23-01793242,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-17 11:49:03,2023-10-17T12:31:47.000,2023-10-17 11:49:03,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,11,3,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
45160,SR23-01743354,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-10 07:59:00,2023-10-10T08:32:13.000,2023-10-10 07:59:00,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,7,3,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0
183295,SR23-01922536,Graffiti Removal Request,GRAF,Streets and Sanitation,Completed,Mobile Device,2023-11-05 17:51:17,2023-11-07T12:55:14.000,2023-11-07 12:55:14,1057 W LAWRENCE AVE,,,,1057,W,LAWRENCE,AVE,False,False,3,46,1,19,1914,4,17,1,11,1168243.999664159,1931986.871108942,41.968917001,-87.6567555,"{'latitude': '41.968917000940756', 'longitude': '-87.6567555000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N011,,43.06583333333333
71883,SR23-01778079,Business Complaints,RBL,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,2023-10-15 10:35:22,2023-10-16T10:20:07.000,2023-10-16 10:20:07,5130 N SHERIDAN RD,Chicago,Illinois,,5130,N,SHERIDAN,RD,False,False,77,48,2,20,2024,23,10,1,10,1168700.174229051,1934718.873373029,41.976403798,-87.654998625,"{'latitude': '41.976403797563385', 'longitude': '-87.65499862459787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,N010,,23.745833333333334
192056,SR23-01933867,Yard Waste Pick-Up Request,SCQ,Streets and Sanitation,Completed,Mobile Device,2023-11-07 11:55:48,2023-11-08T10:20:23.000,2023-11-08 10:20:23,4136 N LEAMINGTON AVE,,,,4136,N,LEAMINGTON,AVE,False,False,15,38,2,16,1624,13,11,3,11,1141201.740428649,1927187.482108299,41.956290001,-87.756309,"{'latitude': '41.9562900009407', 'longitude': '-87.7563090000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,D012,,22.40972222222222
189239,SR23-01930240,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-11-06 20:29:01,2023-11-06T20:30:55.000,2023-11-06 20:29:02,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,20,2,11,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
97537,SR23-01816734,Abandoned Vehicle Complaint,SKA,Streets and Sanitation,Completed,Mobile Device,2023-10-19 17:57:23,2023-10-24T09:42:40.000,2023-10-24 09:42:39,4133 N KEDZIE AVE,,,,4133,N,KEDZIE,AVE,False,False,16,33,2,17,1724,11,17,5,10,1154380.540041246,1927450.494648357,41.956758001,-87.707853,"{'latitude': '41.95675800094073', 'longitude': '-87.70785300000192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,I012,,111.75444444444445
181856,SR23-01920989,Sanitation Code Violation,SCB,Streets and Sanitation,Completed,Internet,2023-11-05 12:23:23,2023-11-09T13:50:42.000,2023-11-09 13:50:42,5701 N KERBS AVE,Chicago,Illinois,,5701,N,KERBS,AVE,False,False,12,39,1,17,1711,4,12,1,11,1144607.706009887,1937459.957129699,41.984414853,-87.743527677,"{'latitude': '41.98441485343639', 'longitude': '-87.7435276771087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,E008,,97.45527777777778
12840,SR23-01702207,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-03 11:55:38,2023-10-03T12:31:54.000,2023-10-03 11:55:39,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,11,3,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
32712,SR23-01728418,311 INFORMATION ONLY CALL,311IOC,311 City Services,Completed,Phone Call,2023-10-06 21:42:07,2023-10-06T22:30:47.000,2023-10-06 21:42:08,2111 W Lexington ST,Chicago,Illinois,60612,2111,W,Lexington,ST,False,False,28,28,2,12,1225,46,21,6,10,1162234.466875331,1896560.961621907,41.871834001,-87.679845,"{'latitude': '41.87183400094043', 'longitude': '-87.6798450000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",311 City Services,K024,,0.0002777777777777778
171899,SR23-01909127,Aircraft Noise Complaint,AVN,Aviation,Completed,Internet,2023-11-03 08:43:05,2023-11-03T09:31:07.000,2023-11-03 08:43:05,10510 W ZEMKE RD,Chicago,Illinois,60666,10510,W,ZEMKE,RD,False,False,76,41,5,16,1654,27,8,6,11,1105376.767356118,1941043.788329337,41.994900001,-87.8877495,"{'latitude': '41.99490000094086', 'longitude': '-87.8877495000019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,0.0
176383,SR23-01914863,Alley Pothole Complaint,PHB,CDOT - Department of Transportation,Open,Mobile Device,2023-11-03 21:26:11,2023-11-03T21:26:12.000,,1013 E 53RD ST,,,,1013,E,53RD,ST,False,False,41,5,3,02,0233,21,21,6,11,1184022.404011081,1870282.053908392,41.799240001,-87.6006765,"{'latitude': '41.79924000094017', 'longitude': '-87.60067650000191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,S034,,
